coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma7,price_volatility,liquidity_ratio
Magic,MAGIC,6.45360548749613e-05,-0.002,-0.045,-0.054,7.91661767162455e-05,135701244.0,2022-03-17,6.59917553616748e-05,2.0586713710633575e-06,1.2079789799262348
Magic Internet Money,MIM,2.4205290610368807e-05,0.0,0.004,0.002,0.0007705441413228,2784271477.0,2022-03-16,2.4205290610368807e-05,,30.57073029762323
Magic Internet Money,MIM,2.422765987451464e-05,0.001,0.001,-0.002,0.0009951984944251,2782892167.0,2022-03-17,2.4216475242441723e-05,1.58174583676711e-08,39.44870429422843
MaidSafeCoin,MAID,7.1552530896881485e-06,0.023,0.01,0.045,5.2502315069113475e-08,132775927.0,2022-03-16,7.1552530896881485e-06,,0.006437852325576462
MaidSafeCoin,MAID,7.16262863882083e-06,0.001,0.001,-0.067,1.3480856423034837e-07,133599281.0,2022-03-17,7.158940864254489e-06,5.215300806693738e-09,0.016515337178174355
Maker,MKR,0.0481007111824385,0.0289999999999999,0.071,0.129,0.0016026198421992,1772467945.0,2022-03-16,0.0481007111824385,,0.03331731455708174
Maker,MKR,0.0504409923315782,0.008,0.052,0.087,0.0016739494047387,1874509741.0,2022-03-17,0.04927085175700835,0.001654828670439728,0.03318563219579171
Mango,MNGO,3.610234217744294e-06,0.021,0.011,-0.026,9.238582647530702e-06,152354623.0,2022-03-16,3.610234217744294e-06,,2.0039291305357967
Mango,MNGO,3.642186843427656e-06,0.001,0.015,-0.017,8.478143819274036e-06,156098438.0,2022-03-17,3.626210530585975e-06,2.2593918297421088e-08,1.8263254162803195
Maple,MPL,0.0006157613058438,-0.005,-0.019,0.154,5.189962207460108e-05,114666914.0,2022-03-16,0.0006157613058438,,0.08414863510867703
Maple,MPL,0.0006458457825692,-0.016,0.048,0.216,0.0001038036628967,120557876.0,2022-03-17,0.0006308035442065,2.1272937500979184e-05,0.1604766788219648
Marinade staked SOL,MSOL,0.0021503122355876,0.025,0.0139999999999999,0.043,0.0003221213422103,578275391.0,2022-03-16,0.0021503122355876,,0.14973249204912237
Marinade staked SOL,MSOL,0.0022735615434627,0.013,0.0579999999999999,0.027,0.0002438711925645,607857600.0,2022-03-17,0.00221193688952515,8.715042137503189e-05,0.10721679229362173
Mask Network,MASK,9.82597828171576e-05,0.032,0.07,0.023,0.0008087899026531,189430950.0,2022-03-16,9.82597828171576e-05,,8.148213502974704
Mask Network,MASK,0.0001021416507817,0.002,0.043,-0.01,0.0012546442529967,198784023.0,2022-03-17,0.0001002007167994288,2.7448951613987525e-06,12.164283230759638
Mdex,MDX,5.43056341470476e-06,0.018,0.0289999999999999,0.051,0.0001255662532646,192821569.0,2022-03-16,5.43056341470476e-06,,19.526477723159967
Mdex,MDX,5.626330868492948e-06,0.001,0.037,0.043,0.000180726462218,200934743.0,2022-03-17,5.528447141598854e-06,1.3842849410925192e-07,27.273987038184725
Medibloc,MED,9.733601082022522e-07,0.011,0.025,0.025,0.0001333308729263,215001420.0,2022-03-16,9.733601082022522e-07,,67.56540398891795
Medibloc,MED,9.806942998165929e-07,0.001,0.0069999999999999,-0.013,7.886875703561878e-05,217275804.0,2022-03-17,9.770272040094225e-07,5.186056625021801e-09,39.81874287360842
Meerkat Shares,MSHARE,0.3145567379886873,0.013,0.03,0.922,0.0001433359183978,115928010.0,2022-03-16,0.3145567379886873,,0.00045567443139152703
Meerkat Shares,MSHARE,0.3430921067794888,0.001,0.091,1.065,0.0001482654800174,126105039.0,2022-03-17,0.32882442238408804,0.020177552775634742,0.0004321435700329955
Merit Circle,MC,5.070690025118294e-05,0.025,0.068,0.036,0.0004469163341674,146317069.0,2022-03-16,5.070690025118294e-05,,8.643262930022102
Merit Circle,MC,5.14347504945397e-05,-0.001,0.015,0.035,0.0001562731825741,149412537.0,2022-03-17,5.107082537286132e-05,5.146678427658417e-07,2.980336153032206
Metadium,META,1.8659377525246765e-06,0.0069999999999999,-0.036,0.046,0.000566644990461,129878030.0,2022-03-16,1.8659377525246765e-06,,197.71713114209416
Metadium,META,1.847275163541951e-06,-0.002,-0.012,0.004,0.0001708777126788,128563501.0,2022-03-17,1.8566064580333139e-06,1.3196443224182596e-08,60.014470981523154
Metahero,HERO,1.0955723829113775e-06,0.023,0.034,-0.106,0.0001444076027533,233755062.0,2022-03-16,1.0955723829113775e-06,,68.91081593310301
Metahero,HERO,1.0844339918437491e-06,-0.005,-0.01,-0.13,0.0001344322802632,234727576.0,2022-03-17,1.0900031873775632e-06,7.876031855427636e-09,64.4934216143205
Metal,MTL,3.68777456274046e-05,0.024,0.0289999999999999,-0.0069999999999999,0.0002156371048268,98095635.0,2022-03-16,3.68777456274046e-05,,5.692976212153087
Metal,MTL,3.68777456274046e-05,0.004,-0.001,-0.044,0.0001794952541733,98146821.0,2022-03-17,3.68777456274046e-05,0.0,4.7388051004660365
Metis Token,METIS,0.0035514239540493,0.026,0.009,-0.047,0.0006715294686408,436965500.0,2022-03-16,0.0035514239540493,,0.18903415733230378
Metis Token,METIS,0.0035485125530759,0.0069999999999999,-0.001,-0.075,0.0006263059181368,438927006.0,2022-03-17,0.0035499682535626,2.0586713710441528e-06,0.17644843024827794
MiL.k Alliance,MLK,1.9719403990512456e-05,0.012,0.0289999999999999,0.0279999999999999,0.0001168795307545,179537968.0,2022-03-16,1.9719403990512456e-05,,5.641066258856667
MiL.k Alliance,MLK,1.9749682560636097e-05,-0.001,-0.0,-0.004,0.000163358557893,181018689.0,2022-03-17,1.9734543275574278e-05,2.1410182259058283e-08,7.872822025861012
Mina Protocol,MINA,4.391363131318656e-05,0.015,0.105,-0.004,0.0012144779590109,756143474.0,2022-03-16,4.391363131318656e-05,,27.04029764465586
Mina Protocol,MINA,4.900858301668385e-05,-0.013,0.118,0.068,0.0022914568198622,851729245.0,2022-03-17,4.6461107164935205e-05,3.602674899360885e-06,45.82127070262569
Mirror Protocol,MIR,4.148746383533071e-05,0.016,-0.046,0.13,0.0018857635162417,247146075.0,2022-03-16,4.148746383533071e-05,,44.3839981494396
Mirror Protocol,MIR,4.148746383533071e-05,0.005,0.004,-0.1689999999999999,0.0008627750872459,248849118.0,2022-03-17,4.148746383533071e-05,0.0,20.306580091242214
Mobox,MBOX,4.949381651225502e-05,0.026,-0.024,0.06,0.0006571211412817,250469440.0,2022-03-16,4.949381651225502e-05,,13.013893317456297
Mobox,MBOX,5.119213374675411e-05,-0.004,0.033,0.0559999999999999,0.0007352088674352,261388946.0,2022-03-17,5.034297512950457e-05,1.2008916331202878e-06,14.086583832777741
Monero,XMR,0.0045937055025362,0.003,0.011,-0.073,0.0043427468592519,3416516046.0,2022-03-16,0.0045937055025362,,0.9451632660362621
Monero,XMR,0.0045454247697269,0.003,-0.01,-0.0069999999999999,0.0028000827925599,3388734398.0,2022-03-17,0.00456956513613155,3.413963357011228e-05,0.6158867537421275
Moonbeam,GLMR,5.7742785936964906e-05,0.023,0.038,-0.036,0.0006442527129063,476681084.0,2022-03-16,5.7742785936964906e-05,,10.967350332986044
Moonbeam,GLMR,5.847063618032167e-05,-0.004,0.0139999999999999,-0.08,0.0007728663312219,485893979.0,2022-03-17,5.810671105864328e-05,5.146678427658465e-07,12.99576363835225
Moonriver,MOVR,0.0011851828128965,0.021,-0.025,-0.062,0.0004088549865025,163974343.0,2022-03-16,0.0011851828128965,,0.3446812599687992
Moonriver,MOVR,0.0012509319515464,0.001,0.0579999999999999,-0.063,0.0003324234966692,174781398.0,2022-03-17,0.00121805738222145,4.649166179651888e-05,0.2655284069222667
Multichain,MULTI,0.0002229647911789,0.0139999999999999,0.049,-0.195,2.5576003985272656e-05,168453270.0,2022-03-16,0.0002229647911789,,0.11419653888741331
Multichain,MULTI,0.0002147158217542,-0.001,-0.033,-0.243,1.451631050121463e-05,162445121.0,2022-03-17,0.00021884030646655,5.832902218005863e-06,0.0672936754623192
My Neighbor Alice,ALICE,0.0001472683658698,0.032,0.057,-0.002,0.0017139908863681,105126141.0,2022-03-16,0.0001472683658698,,11.560057847222918
My Neighbor Alice,ALICE,0.0001521207008255,0.001,0.033,-0.016,0.0017254691871353,109282154.0,2022-03-17,0.00014969453334765,3.431118951764008e-06,11.268686584067334
NEM,XEM,2.383481592594646e-06,0.021,0.043,0.037,0.0003601631679869,879585159.0,2022-03-16,2.383481592594646e-06,,106.4475032981357
NEM,XEM,2.373098118919655e-06,0.003,-0.004,-0.027,0.0002218708356073,880846859.0,2022-03-17,2.3782898557571508e-06,7.342224647858467e-09,65.77657328223864
NEO,NEO,0.0004883875132563,0.024,0.0279999999999999,-0.017,0.0025593334796283,1406977569.0,2022-03-16,0.0004883875132563,,5.229666491895015
NEO,NEO,0.0005010035841412,0.001,0.026,-0.03,0.0022653060680082,1456710686.0,2022-03-17,0.00049469554869875,8.920909274642931e-06,4.512529670248392
NEXO,NEXO,5.31330677290388e-05,0.015,0.031,0.098,7.911287557447918e-05,1222563065.0,2022-03-16,5.31330677290388e-05,,1.461451916423358
NEXO,NEXO,5.361830122460996e-05,0.006,0.0139999999999999,0.02,9.369225679201962e-05,1240018250.0,2022-03-17,5.337568447682438e-05,3.431118951772207e-07,1.7154004187483534
NKN,NKN,4.668892396706694e-06,0.03,0.078,0.064,0.0001587414327912,124009174.0,2022-03-16,4.668892396706694e-06,,28.002195434758963
NKN,NKN,4.6553786438550375e-06,0.005,-0.003,-0.0139999999999999,0.0001013575236778,124824929.0,2022-03-17,4.662135520280866e-06,9.555666280685544e-09,17.922323165387347
Nano,XNO,5.337568447682439e-05,-0.006,0.288,0.312,0.0018957550983418,292516870.0,2022-03-16,5.337568447682439e-05,,34.86402270760923
Nano,XNO,5.895586967589284e-05,0.025,0.1009999999999999,0.3929999999999999,0.0047058487359792,325248112.0,2022-03-17,5.616577707635861e-05,3.945786794538106e-06,78.48854101221279
Near,NEAR,0.0002574163693645,0.0409999999999999,0.032,0.091,0.0069465885528498,6885969777.0,2022-03-16,0.0002574163693645,,26.881379728122162
Near,NEAR,0.0002644522550502,0.003,0.026,-0.063,0.006777311807626,7152121268.0,2022-03-17,0.00026093431220735,4.9751224800118375e-06,25.53118942743332
Nerve Finance,NRV,4.237282524048931e-07,0.001,-0.0279999999999999,-0.087,6.408828828518406e-07,77747624.0,2022-03-16,4.237282524048931e-07,,0.45014410704380714
Nerve Finance,NRV,4.480646081848862e-07,-0.015,0.057,-0.04,4.517705009079003e-07,77747624.0,2022-03-17,4.3589643029488965e-07,1.720840220140157e-08,0.3119822819744097
Nervos Network,CKB,2.5607807157049415e-07,0.0139999999999999,0.02,-0.015,0.0001063686249976,316458006.0,2022-03-16,2.5607807157049415e-07,,84.68313188893238
Nervos Network,CKB,2.6259888413280144e-07,0.002,0.026,-0.025,0.0001015953593101,326436851.0,2022-03-17,2.593384778516478e-07,4.610910781653889e-09,80.46526936373729
Netvrk,NTVRK,4.148746383533071e-05,-0.0069999999999999,0.1159999999999999,-0.0289999999999999,4.494328799139199e-05,70480323.0,2022-03-17,4.148746383533071e-05,,1.0578011473120486
Neutrino System Base Token,NSBT,0.000884823279138,0.0139999999999999,0.09,0.349,6.3044652619829e-06,92043237.0,2022-03-16,0.000884823279138,,0.007117068844835296
Neutrino System Base Token,NSBT,0.0008673548732974,-0.001,0.009,0.188,3.59673964308242e-06,90375202.0,2022-03-17,0.0008760890762176999,1.235202822640694e-05,0.004142015843619944
Neutrino USD,USDN,2.4261674742554175e-05,0.003,-0.001,0.0069999999999999,0.0002644244442357,687954763.0,2022-03-16,2.4261674742554175e-05,,10.467415439811193
Neutrino USD,USDN,2.4261674742554175e-05,-0.001,-0.003,0.008,0.0001047323075625,685994297.0,2022-03-17,2.4261674742554175e-05,0.0,4.145897238795287
Nexus Mutual,NXM,0.0022444475337284,0.026,0.035,0.065,3.296333855744055e-08,633750394.0,2022-03-16,0.0022444475337284,,1.4680075157537686e-05
Nexus Mutual,NXM,0.0023092262053871,0.006,0.03,0.035,3.727449991610186e-07,655250086.0,2022-03-17,0.00227683686955775,4.5805438006123395e-05,0.00016134567181855757
NuCypher,NU,1.017469130090409e-05,0.004,0.01,-0.098,7.4589786942953e-05,342894249.0,2022-03-16,1.017469130090409e-05,,6.674885680011428
NuCypher,NU,1.0263877217390071e-05,0.004,0.008,-0.107,7.677256190623858e-05,358798163.0,2022-03-17,1.021928425914708e-05,6.306396633357426e-08,6.8158202033409045
Numeraire,NMR,0.0006824809114848,0.013,0.027,0.0,9.05774022771211e-05,165855215.0,2022-03-16,0.0006824809114848,,0.13252367513871008
Numeraire,NMR,0.0006761728760424,0.0,-0.009,-0.036,6.614459386190172e-05,164787989.0,2022-03-17,0.0006793268937636001,4.460454637286161e-06,0.097677559456413
OEC Token,OKT,0.000782924245068,0.023,0.01,-0.062,8.913076303082049e-05,488521386.0,2022-03-16,0.000782924245068,,0.11369818396558076
OEC Token,OKT,0.000799907417413,0.001,0.024,-0.083,6.04941204912348e-05,502905278.0,2022-03-17,0.0007914158312405,1.2008916331209313e-05,0.07553197682528154
OKB,OKB,0.0004621849044955,0.013,0.039,0.072,0.0031138058908814,4944831000.0,2022-03-16,0.0004621849044955,,6.722597953128353
OKB,OKB,0.0004847482620395,0.001,0.049,0.075,0.0029428577716749,5198998452.0,2022-03-17,0.0004734665832675,1.5954703125698998e-05,6.0584010312642
OMG Network,OMG,9.971548330387112e-05,0.019,0.016,0.081,0.0018415447474944,574825195.0,2022-03-16,9.971548330387112e-05,,18.284624042742575
OMG Network,OMG,0.0001002007167994,0.003,0.005,0.037,0.0013025842630501,579014475.0,2022-03-17,9.995810005163555e-05,3.431118951473286e-07,12.871294831162924
Oasis Network,ROSE,5.528968767606593e-06,0.036,0.07,0.027,0.0011365132846189,794382929.0,2022-03-16,5.528968767606593e-06,,174.0724033261881
Oasis Network,ROSE,5.533044728969391e-06,0.002,0.002,-0.047,0.0007993719637348,795948991.0,2022-03-17,5.5310067482879925e-06,2.882139919488385e-09,122.35825666249549
Ocean Protocol,OCEAN,1.13880176565798e-05,0.0279999999999999,0.051,0.074,0.0003801301243594,202627972.0,2022-03-16,1.13880176565798e-05,,30.685306955265503
Ocean Protocol,OCEAN,1.1304678803715452e-05,0.001,-0.0069999999999999,0.0069999999999999,0.0002265600070063,202260490.0,2022-03-17,1.1346348230147625e-05,5.8929467996687514e-08,18.412508820456914
Olympus,OHM,0.000682238294737,0.0139999999999999,-0.019,-0.086,6.091832025161331e-05,390854092.0,2022-03-16,0.000682238294737,,0.08916116195603861
Olympus,OHM,0.0006756876425468,0.002,-0.005,-0.147,0.0001520833123823,391190971.0,2022-03-17,0.0006789629686419,4.632010584884955e-06,0.22474669673280143
Ontology,ONT,1.212421391606038e-05,0.021,0.0289999999999999,-0.011,0.0005320605756953,433758425.0,2022-03-16,1.212421391606038e-05,,40.5403766730902
Ontology,ONT,1.2371076456932212e-05,0.004,0.021,-0.027,0.0004574841485592,446660094.0,2022-03-17,1.2247645186496297e-05,1.7455817667141284e-07,34.21445910003889
OpenDAO,SOS,4.1410069128791437e-11,0.03,0.053,-0.09,0.0002482494291294,67555662.0,2022-03-16,4.1410069128791437e-11,,248.23914952905756
Orbs,ORBS,1.7515663560202462e-06,0.006,0.02,0.023,0.0004868294132083,208178410.0,2022-03-16,1.7515663560202462e-06,,176.92810211287448
Orbs,ORBS,1.7535850738538145e-06,-0.001,0.001,-0.008,9.171031045064176e-05,209383845.0,2022-03-17,1.7525757149370304e-06,1.4274490694183368e-09,33.3057842742761
Orchid Protocol,OXT,5.769304917962994e-06,0.021,0.0,0.066,0.0002089753424034,139760673.0,2022-03-16,5.769304917962994e-06,,30.87101924584075
Orchid Protocol,OXT,5.954567066572067e-06,0.0,0.035,0.06,0.0002905167339889,145268599.0,2022-03-17,5.86193599226753e-06,1.310001215786655e-07,41.77351820867504
Origin Dollar,OUSD,2.4102227015909493e-05,0.001,-0.002,0.001,1.5298808545526137e-05,150338408.0,2022-03-16,2.4102227015909493e-05,,0.6094602098781886
Origin Dollar,OUSD,2.4183091177946427e-05,-0.001,0.003,-0.005,6.639754989577001e-06,150877504.0,2022-03-17,2.4142659096927962e-05,5.717959733128305e-08,0.2636592522601685
Origin Protocol,OGN,1.05323569104896e-05,0.0069999999999999,-0.068,0.612,0.0031497130646168,205164994.0,2022-03-16,1.05323569104896e-05,,273.11963105754074
Origin Protocol,OGN,1.0083394618712376e-05,-0.013,-0.043,0.488,0.0017868272418064,197701631.0,2022-03-17,1.0307875764600988e-05,3.174642810127283e-07,161.21660405284624
OriginTrail,TRAC,9.717504301376934e-06,0.016,0.009,-0.042,4.1100410303754e-05,146343514.0,2022-03-16,9.717504301376934e-06,,3.8348862895696354
OriginTrail,TRAC,9.787960204933868e-06,-0.01,0.006,-0.093,2.834105249659733e-05,147741339.0,2022-03-17,9.7527322531554e-06,4.9819847179733827e-08,2.627100207844256
Orion Protocol,ORN,7.59390420208838e-05,0.066,0.069,0.022,0.000183161882522,108618470.0,2022-03-16,7.59390420208838e-05,,2.3806103859765217
Orion Protocol,ORN,7.42407247863847e-05,0.003,-0.012,-0.074,0.0001666544947519,104853664.0,2022-03-17,7.508988340363425e-05,1.200891633120295e-06,2.214950682958562
Osmosis,OSMO,0.0002278171261346,0.0139999999999999,0.018,-0.001,0.0016232452782534,3040277019.0,2022-03-16,0.0002278171261346,,7.094072483449241
Osmosis,OSMO,0.0002263614256479,0.002,-0.0069999999999999,-0.077,0.0010602936184941,3010426563.0,2022-03-17,0.00022708927589124998,1.0293356855221244e-06,4.663471894903178
Oxygen,OXY,7.902973644688543e-06,0.015,0.001,0.084,8.019750547937278e-06,65770433.0,2022-03-16,7.902973644688543e-06,,0.9007945960529501
Oxygen,OXY,8.616000004755599e-06,0.012,0.094,0.09,1.0852789084332388e-05,71658098.0,2022-03-17,8.259486824722072e-06,5.041857743681755e-07,1.128617832671083
PAX Gold,PAXG,0.0469652648028019,0.0069999999999999,0.005,-0.057,0.0005307442377182,611668819.0,2022-03-16,0.0469652648028019,,0.011300541781354029
PAX Gold,PAXG,0.0472139469692821,-0.002,0.005,-0.024,0.0003804069865077,617755161.0,2022-03-17,0.047089605886041996,0.00017584484627831224,0.008056918643902991
PEAKDEFI,PEAK,1.3685894337980666e-06,0.004,0.0069999999999999,-0.175,8.972152885921872e-07,76293156.0,2022-03-16,1.3685894337980666e-06,,0.3787973026433247
PEAKDEFI,PEAK,1.3391742853420906e-06,0.04,-0.018,-0.175,1.2504270072832372e-06,74047013.0,2022-03-17,1.3538818595700786e-06,2.0799650942829652e-08,0.5345591455577965
PLEX,PLEX,1.9778796570370364e-05,0.013,0.0279999999999999,-0.008,0.0002654256012385,198958494.0,2022-03-16,1.9778796570370364e-05,,12.773867838765264
PLEX,PLEX,2.0804191993211364e-05,0.024,0.05,0.142,0.0002573230336963,210041737.0,2022-03-17,2.0291494281790864e-05,7.250640568885187e-07,11.801539528564797
PancakeSwap,CAKE,0.0001351375284805,0.026,0.01,-0.068,0.0017970612163722,1530696417.0,2022-03-16,0.0001351375284805,,13.200336721476523
PancakeSwap,CAKE,0.0001579435027724,0.002,0.172,0.043,0.007759276015191,1806774957.0,2022-03-17,0.00014654051562645,1.612625907336857e-05,48.81782444609854
Pax Dollar,USDP,2.4238019609645085e-05,-0.002,0.001,-0.001,0.000994899107021,994783973.0,2022-03-16,2.4238019609645085e-05,,39.42064878342453
Pax Dollar,USDP,2.425075698890383e-05,-0.001,-0.0,-0.001,0.0012374066499408,995452485.0,2022-03-17,2.4244388299274455e-05,9.00668724840341e-09,49.00473480793328
Perpetual Protocol,PERP,9.340744786144592e-05,0.019,0.012,-0.009,0.0001440063770278,251018197.0,2022-03-16,9.340744786144592e-05,,1.5253709351315838
Perpetual Protocol,PERP,9.583361533930176e-05,0.004,0.023,-0.017,0.0001593101221428,257335955.0,2022-03-17,9.462053160037384e-05,1.7155594758861248e-06,1.6451944046969913
Persistence,XPRT,8.006352673323874e-05,0.012,0.045,0.038,4.4536245399056126e-05,273550379.0,2022-03-16,8.006352673323874e-05,,0.5493993068623153
Persistence,XPRT,8.758464591459187e-05,-0.001,0.091,0.07,9.846726581346788e-05,298811585.0,2022-03-17,8.38240863239153e-05,5.31823437524701e-06,1.1115613185201898
Phantasma,SOUL,2.620260872483886e-05,0.0279999999999999,0.13,-0.024,4.768018424811146e-05,112079479.0,2022-03-16,2.620260872483886e-05,,1.7527798429337553
Phantasma,SOUL,2.5959991977053275e-05,0.005,-0.009,-0.105,5.066875924449887e-05,111502505.0,2022-03-17,2.608130035094607e-05,1.715559475886151e-07,1.879405575774098
Pirate Chain,ARRR,3.4936811645119914e-05,0.023,0.0279999999999999,0.312,2.4705959506039283e-05,269625697.0,2022-03-16,3.4936811645119914e-05,,0.6874833457684959
Pirate Chain,ARRR,3.4936811645119914e-05,-0.003,0.003,0.221,2.0467586656065973e-05,275717440.0,2022-03-17,3.4936811645119914e-05,0.0,0.5695437552497898
PlatON Network,LAT,1.1017487006781778e-06,0.011,0.01,-0.0579999999999999,7.232550680109859e-05,108434635.0,2022-03-16,1.1017487006781778e-06,,34.41206209751009
PlatON Network,LAT,1.1262241034401763e-06,0.005,0.022,-0.047,4.485829614487084e-05,111691885.0,2022-03-17,1.113986402059177e-06,1.7306723265281192e-08,21.09763315743212
PlatonCoin,PLTC,1.5534847371405798e-05,-0.001,0.019,0.126,4.8405135010477085e-06,69590558.0,2022-03-16,1.5534847371405798e-05,,0.2927461858171459
PlatonCoin,PLTC,1.6550853526107494e-05,-0.001,0.068,0.1989999999999999,3.375750485687965e-06,74286948.0,2022-03-17,1.6042850448756644e-05,7.184248417168388e-07,0.19234110071435676
Platypus Finance,PTP,0.0001169412723966,0.045,-0.049,-0.153,5.055432058843973e-05,91532885.0,2022-03-16,0.0001169412723966,,0.42863977606109926
Platypus Finance,PTP,0.0001004433335472,0.005,-0.135,-0.354,9.059837406703238e-05,79450747.0,2022-03-17,0.0001086923029719,1.1665804436011726e-05,0.8930934236785345
PlayDapp,PLA,1.935543034548452e-05,0.021,0.04,-0.013,0.0003045015002347,288940736.0,2022-03-16,1.935543034548452e-05,,14.959226853302471
PlayDapp,PLA,1.9713653973589934e-05,0.002,0.016,-0.0279999999999999,0.0003780082452601,295009942.0,2022-03-17,1.9534542159537228e-05,2.533023566145862e-07,18.249230470976457
Pocket Network,POKT,1.6960972876564245e-05,0.019,-0.003,-0.055,1.6821464057480506e-05,580439408.0,2022-03-16,1.6960972876564245e-05,,0.9365563977566834
Pocket Network,POKT,1.6934066679234827e-05,-0.003,-0.0,-0.079,1.876167394782504e-05,587728129.0,2022-03-17,1.6947519777899536e-05,1.9025554587574796e-08,1.0461472171032165
Polkadot,DOT,0.0004500540671062,0.031,0.035,0.095,0.0131561120018374,20175265447.0,2022-03-16,0.0004500540671062,,29.167483371211485
Polkadot,DOT,0.0004580604197831,0.001,0.02,0.0559999999999999,0.0114820359033226,20667608398.0,2022-03-17,0.00045405724344464997,5.661346270407051e-06,25.01203634316309
Polkastarter,POLS,3.736297912297576e-05,0.03,-0.012,0.31,0.0034544337761535,135061007.0,2022-03-16,3.736297912297576e-05,,90.04602497319152
Polkastarter,POLS,3.566466188847667e-05,0.018,-0.042,0.198,0.0005948244134591,129790575.0,2022-03-17,3.651382050572621e-05,1.2008916331202878e-06,16.223371028713817
Polygon,MATIC,3.4936811645119914e-05,0.0289999999999999,0.034,-0.0,0.0114863096088918,9860943646.0,2022-03-16,3.4936811645119914e-05,,319.62517215829854
Polygon,MATIC,3.5422045140691085e-05,0.009,0.012,-0.031,0.0100885032012908,10031137796.0,2022-03-17,3.5179428392905496e-05,3.431118951772302e-07,276.98892696225397
Polymath,POLY,9.336814362426572e-06,0.017,0.0139999999999999,-0.036,0.0002106785969589,344258737.0,2022-03-16,9.336814362426572e-06,,20.381385364208388
Polymath,POLY,9.609442801913237e-06,0.002,0.0289999999999999,-0.047,0.0002812651367491,356459406.0,2022-03-17,9.473128582169904e-06,1.9277741830532683e-07,26.510830210459165
Poollotto.finance,PLT,0.0004272480928144,0.004,0.004,0.015,1.2724698256422614e-05,152110576.0,2022-03-16,0.0004272480928144,,0.029713379860718765
Poollotto.finance,PLT,0.0004359822957346,0.015,0.021,0.036,1.2101050732731369e-05,156426727.0,2022-03-17,0.0004316151942745,6.176014113132765e-06,0.027692313512126605
Power Cash,PRCH,1.3313308668915231e-08,-0.01,-0.023,-0.0069999999999999,1.8513171182925563e-06,164420955.0,2022-03-16,1.3313308668915231e-08,,1.8269937860822534
Power Cash,PRCH,1.407794371145932e-08,0.004,0.057,-0.034,2.102961336495614e-06,165663549.0,2022-03-17,1.3695626190187276e-08,5.406786237157898e-10,2.073766961934812
Power Ledger,POWR,1.222492412806618e-05,0.01,0.005,-0.023,0.0005559901301956,216689443.0,2022-03-16,1.222492412806618e-05,,42.04108279272978
Power Ledger,POWR,1.2411278052040284e-05,0.002,0.013,-0.04,0.0005380270930769,219951909.0,2022-03-17,1.2318101090053232e-05,1.3177212334281085e-07,40.117510873249614
Presearch,PRE,4.363510696268978e-06,0.022,-0.042,0.0,1.0336986616909248e-05,70111160.0,2022-03-16,4.363510696268978e-06,,1.9272799482063068
Presearch,PRE,4.526840290878234e-06,0.001,0.037,-0.025,1.2189874461853595e-05,74002744.0,2022-03-17,4.445175493573606e-06,1.154914639166548e-07,2.2055774765144482
Prometeus,PROM,0.0001931229312013,0.017,0.008,0.015,1.845793683912628e-05,130200675.0,2022-03-16,0.0001931229312013,,0.09508375298529735
Prometeus,PROM,0.0001953064819313,-0.001,0.011,-0.031,1.5355786223301586e-05,132399958.0,2022-03-17,0.0001942147065663,1.5440035282478489e-06,0.07822353124679572
Propy,PRO,3.178279392390731e-05,0.021,-0.039,-0.1889999999999999,2.3810973268434044e-05,76264908.0,2022-03-16,3.178279392390731e-05,,0.7263253194252477
Propy,PRO,3.469419489733433e-05,-0.005,0.087,-0.131,1.8863615833599592e-05,82507865.0,2022-03-17,3.3238494410620824e-05,2.0586713710633596e-06,0.5284785351751509
Proton,XPR,2.663550722549164e-07,0.022,-0.02,-0.067,8.479341714105184e-05,107238670.0,2022-03-16,2.663550722549164e-07,,66.9586429579073
Proton,XPR,2.6848247171635577e-07,-0.002,0.008,-0.102,0.0001499601559889,109182891.0,2022-03-17,2.674187719856361e-07,1.5042985854763742e-09,118.2201247022296
Pundi X,PUNDIX,1.7955701542485146e-05,0.0139999999999999,0.022,-0.006,7.415673242683416e-05,190637766.0,2022-03-16,1.7955701542485146e-05,,3.9121069858916973
Pundi X,PUNDIX,1.8096419256200785e-05,0.0,0.008,-0.049,7.065435720798633e-05,192900544.0,2022-03-17,1.8026060399342964e-05,9.950244960139742e-08,3.6998746340911106
Pundi X [OLD],NPXS,1.4581034357686028e-08,0.0,-0.015,-0.128,0.0,142146180.0,2022-03-16,1.4581034357686028e-08,,0.0
Pundi X [OLD],NPXS,1.793024695716205e-08,0.005,0.23,-0.0559999999999999,5.581792916298996e-08,175021533.0,2022-03-17,1.625564065742404e-08,2.3682509407249196e-09,0.05483472893142055
Pylon Protocol,MINE,1.2993082876911044e-06,0.011,0.046,0.093,1.7716691945339864e-05,102790559.0,2022-03-16,1.2993082876911044e-06,,7.70522684590957
Pylon Protocol,MINE,1.3300386171864849e-06,-0.002,0.025,0.118,4.402108157873316e-06,106639197.0,2022-03-17,1.3146734524387945e-06,2.1729624374280552e-08,1.889285493125796
Qredo,QRDO,6.186727064931986e-05,0.035,0.134,0.089,0.0004111477295921,126060547.0,2022-03-16,6.186727064931986e-05,,6.539932867223147
Qredo,QRDO,6.332297113603337e-05,-0.0,0.0279999999999999,0.024,0.0002886990580381,131117652.0,2022-03-17,6.259512089267661e-05,1.0293356855316788e-06,4.488273052989811
